t,FA_1,A_1,FA_2,A_2,FA_3,A_3,FA_4,A_4,FA_5,A_5
9.0918,-0.028751083,-0.78029168,-0.028751083,0.319473998,-0.407127207,-0.649389539,-0.407127207,0.34308177,-0.603643931,0.613086421
9.0923,-0.205453276,0.158231181,-0.205453276,-0.364585062,-0.131080924,0.022694193,-0.131080924,0.356513885,-0.116966464,-0.475253438
9.0928,0.178080055,0.9788701,0.178080055,-0.535182766,0.154194044,0.26102263,0.154194044,0.112125732,0.873488684,-0.51296005
9.0933,0.269281186,1.108996688,0.269281186,-0.345631129,-0.100409115,-0.194306558,-0.100409115,0.105526637,0.347996449,-1.758176895
9.0938,0.034221127,-0.314289415,0.034221127,0.527166992,-0.112080689,-0.133807327,-0.112080689,-0.325452178,0.35233936,-0.173575923
9.0942,-0.264896871,-0.188286795,-0.264896871,0.183453831,0.109679206,0.27285288,0.109679206,-0.496357676,-0.124023694,2.644171592
9.0947,0.17319428,0.241135255,0.17319428,0.275521066,0.518727139,0.175619555,0.518727139,0.311723754,-0.445127678,0.359603938
9.0952,0.06407864,0.83685171,0.06407864,-0.32282362,0.540984558,0.590195319,0.540984558,0.472927596,0.409882931,-0.030104912
9.0957,0.346367857,1.050128579,0.346367857,-0.297461424,0.059192865,0.213363098,0.059192865,0.495882846,0.80020206,-0.030492688
9.0962,-0.169081396,0.707414502,-0.169081396,-0.695469384,-0.270054077,-0.567267173,-0.270054077,0.079819712,0.087150355,-2.390621289
9.0967,-0.702173725,-1.215918148,-0.702173725,0.03139146,-0.164738485,0.012261168,-0.164738485,-1.203094971,-0.253225297,0.404961435
9.0972,-0.470099417,-1.814170536,-0.470099417,0.5926347,-0.269239782,-0.03909147,-0.269239782,-0.561671487,-0.282539947,2.406175534
9.0977,-0.548000383,-1.040452529,-0.548000383,-0.140332769,-0.23829654,-0.637596221,-0.23829654,1.082956129,-0.447027702,-0.142239919
9.0981,-0.091994725,-0.874084261,-0.091994725,0.222051154,0.56649916,0.446114945,0.56649916,0.37270383,0.346639289,-0.461287343
9.0986,0.273895529,0.952304358,0.273895529,-0.71868318,0.091493266,0.748186392,0.091493266,-0.411917568,0.49646972,-1.250368671
9.0991,0.073578758,0.435177197,0.073578758,-0.431376282,-1.134836237,-1.295282995,-1.134836237,0.619160356,-0.276568444,-2.415789806
9.0996,-0.05345139,-1.066925943,-0.05345139,0.7051579,-0.844675493,-0.688967325,-0.844675493,-0.692502253,-0.557500501,1.47923056
9.1001,0.125422258,-0.322063403,0.125422258,0.452059187,-0.368855303,0.876638772,-0.368855303,-1.706614591,-0.787946218,2.636243724
9.1006,-0.083308903,-0.152211305,-0.083308903,0.291723323,-0.567272051,-0.86970793,-0.567272051,1.287552719,-0.64408729,0.001101833
9.1011,0.260323932,0.839209143,0.260323932,-0.004448032,0.466340774,-0.009965174,0.466340774,1.168768996,0.565413432,-0.157707878
9.1016,0.541527422,2.57091268,0.541527422,-0.971332514,0.587127988,2.043672564,0.587127988,-1.174777956,1.069462544,-1.524631029
9.1021,-0.134066676,0.896058354,-0.134066676,-0.419144563,-0.463856482,-1.284745332,-0.463856482,1.06854523,0.527412961,-1.873592611
9.1025,-0.137052427,-0.532988995,-0.137052427,0.539632635,-0.541757449,-0.812975667,-0.541757449,-0.184611963,0.306738794,1.852492779
9.103,0.432954646,-0.411990533,0.432954646,0.88196688,0.175365735,1.421113383,0.175365735,-2.213446071,0.027435328,2.000450914
9.1035,-0.059694324,-0.596639676,-0.059694324,0.422972688,-0.366683848,-1.109507455,-0.366683848,1.302930089,-0.181567265,-0.236937311
9.104,0.402554269,0.612150834,0.402554269,-0.169240748,-0.322440442,-0.732336699,-0.322440442,1.458987622,0.518727139,-0.664506653
9.1045,0.656614564,1.664088979,0.656614564,-0.754196411,0.53148444,1.364996638,0.53148444,-1.324710395,0.535284487,-1.652486358
9.105,0.2991387,-0.838181115,0.2991387,0.67191003,-0.182924425,-0.597883021,-0.182924425,-0.10302818,-0.003236481,-0.959327301
9.1055,-0.01436519,-1.182704815,-0.01436519,0.645445933,-0.811560797,-1.146401583,-0.811560797,0.455777334,-0.203553252,1.906947626
9.106,-0.14030961,-0.830517921,-0.14030961,0.310369462,0.035306855,0.822645563,0.035306855,-1.015691734,-0.809660773,1.288395465
9.1064,-0.115880736,-1.055920487,-0.115880736,0.66397511,-0.020608125,0.132287112,-0.020608125,0.27103959,-0.630244261,-0.672625331
9.1069,0.467969366,1.457607425,0.467969366,-0.489463098,0.173465712,-0.586138945,0.173465712,1.245723563,0.305653066,-0.301578976
9.1074,0.291810037,1.930811246,0.291810037,-0.877941767,0.578442165,1.396751194,0.578442165,-0.886209104,0.739401306,-1.183634246
9.1079,0.007620797,0.08202394,0.007620797,0.245523497,-0.280639923,0.044932846,-0.280639923,-0.001443966,-0.20328182,-0.609934857
9.1084,0.12705085,0.388336303,0.12705085,0.13295105,-0.861232842,-1.450855083,-0.861232842,0.992070822,-0.434541833,1.149922457
9.1089,-0.320268986,-0.482178012,-0.320268986,0.299578217,-0.384326924,0.699911342,-0.384326924,-1.432715184,-0.746145699,1.35303713
9.1094,-0.171795715,-0.609516305,-0.171795715,0.483583412,0.124336531,-0.141538229,0.124336531,-0.365871639,-0.15849555,0.223839208
9.1099,0.512484204,1.786730872,0.512484204,-0.731567422,0.215537662,-0.526704559,0.215537662,0.978016964,0.455212065,-0.267977867
9.1104,0.134379512,0.754833982,0.134379512,-0.477797719,0.333067692,0.925935581,0.333067692,-0.016538166,0.246209472,-1.552452428
9.1108,-0.177767218,-0.595987227,-0.177767218,0.041388597,0.26982405,-0.348069024,0.26982405,0.559343739,-0.138952451,-0.855021679
9.1113,-0.114252144,-0.642015638,-0.114252144,0.028713655,-0.467113665,-0.446324108,-0.467113665,-0.24982728,-0.121309375,1.681600456
9.1118,-0.715202458,-2.35911294,-0.715202458,0.650179799,-0.239110836,-0.085913898,-0.239110836,-1.012152107,-0.436170424,1.202376872
9.1123,-0.779531828,-1.304177225,-0.779531828,-0.170182597,-0.147638273,-0.166909867,-0.147638273,-0.210638993,-0.514342823,-0.423943886
9.1128,-0.352569387,0.698070944,-0.352569387,-1.182737499,-0.141938202,0.033004113,-0.141938202,0.669318408,0.273352665,-0.766460998
9.1133,-0.479599535,-0.486892877,-0.479599535,-0.312531001,0.511127044,0.293109566,0.511127044,0.633515851,0.799659196,-0.990004701
9.1138,-0.315111779,-0.245493007,-0.315111779,-0.242735714,0.690543556,0.81785068,0.690543556,-0.363353887,0.306738794,-0.226301166
9.1143,-0.244268043,-0.187985192,-0.244268043,-0.102609581,0.56785632,0.178974126,0.56785632,-0.139495571,-0.313483188,0.717693647
9.1147,-0.292040065,-1.313009903,-0.292040065,0.808502693,0.217437686,0.172548122,0.217437686,0.00399167,-0.336012039,0.759678106
9.1152,0.17047996,0.877155807,0.17047996,-0.254277976,-0.02685106,0.143507999,-0.02685106,0.16073866,-0.016265214,0.497830739
9.1157,0.585499396,1.58781403,0.585499396,-0.315627405,0.109407774,-0.371347902,0.109407774,0.398343041,0.33279626,-0.435460222
9.1162,-0.012193735,0.858400984,-0.012193735,-0.375622542,0.238337945,0.247444311,0.238337945,-0.514455942,-0.203010388,-1.011621681
9.1167,0.198980314,0.66517768,0.198980314,-0.104918033,-0.136238131,-0.140485694,-0.136238131,-0.210152679,-0.173424307,-0.23183467
9.1172,0.132479489,-0.620103209,0.132479489,0.724327288,-0.119137919,-0.80366904,-0.119137919,0.538961644,-0.051822798,1.482363545
9.1177,-0.243453747,-1.141052735,-0.243453747,0.651300168,0.507869861,0.470077048,0.507869861,-0.5054499,-0.170438556,0.76470073
9.1182,0.157179795,0.504773778,0.157179795,-0.211599309,0.190565924,0.437799302,0.190565924,-0.168101912,-0.142752498,-0.732509044
9.1187,0.901989037,0.617228855,0.901989037,0.362208067,0.01087798,-0.859527268,0.01087798,1.143099006,0.123793667,-0.889995392
9.1191,0.197894586,0.797193908,0.197894586,-0.465147401,0.390611263,0.76641187,0.390611263,-0.673049695,-0.048022751,-0.769126189
9.1196,0.339310627,-0.081075929,0.339310627,0.28225559,0.100993384,0.621278961,0.100993384,-0.613953315,-0.23829654,0.287292924
9.1201,-0.002150753,-0.844656361,-0.002150753,0.509936704,-0.265711166,-1.004173918,-0.265711166,1.117552134,-0.559400525,1.361814411
9.1206,-0.875890166,-0.928643746,-0.875890166,-0.210595902,0.119450756,0.773077926,0.119450756,-0.52522872,-0.087651814,0.124525434
9.1211,0.17047996,-0.670877261,0.17047996,0.700959594,0.241052265,0.634469504,0.241052265,-0.41626977,0.488869625,-0.332176358
9.1216,0.512484204,1.310923411,0.512484204,-0.321106132,-0.21169621,-0.863472736,-0.21169621,1.023878217,0.744829944,-0.910116664
9.1221,0.404997156,1.083858947,0.404997156,-0.196455862,-0.125923718,0.39399291,-0.125923718,-0.446316586,0.126236554,-1.010963078
9.1226,0.30891025,1.132515618,0.30891025,-0.335381601,-0.04367984,0.132207095,-0.04367984,-0.519048223,-0.045579863,0.793506957
9.123,0.229109259,0.343828221,0.229109259,0.127219933,-0.252139569,-0.882516852,-0.252139569,0.510109068,-0.103123435,1.849249001
9.1235,-0.321083282,-1.193661029,-0.321083282,0.725219889,0.107779182,0.311944406,0.107779182,-0.38114436,-0.50131409,0.256707851
9.124,0.039649766,-0.365168105,0.039649766,0.37154037,-0.084123199,0.198529122,-0.084123199,-0.067539573,-0.161481302,-0.844040844
9.1245,0.141979607,0.8776236,0.141979607,-0.44987468,-0.284982834,-1.00530647,-0.284982834,0.927212545,0.221509165,-0.44220014
9.125,-0.060780052,0.45376583,-0.060780052,-0.451438272,0.15365118,0.441461632,0.15365118,-0.771660622,-0.017622374,-0.53806086
9.1255,0.200608906,0.43667906,0.200608906,-0.254573458,0.021192394,0.438802596,0.021192394,-0.688297792,0.006806501,0.514031164
9.126,0.128950874,-0.690161429,0.128950874,0.499508655,0.404997156,-0.8400646,0.404997156,1.093008669,-0.119952215,1.024252217
9.1265,-0.118323623,-1.720814973,-0.118323623,0.998146668,0.805359267,1.47033633,0.805359267,-0.521282805,-0.438884744,-0.924636726
9.127,0.150936861,0.005324284,0.150936861,0.033133572,0.489955353,0.577454103,0.489955353,0.384473859,0.153108316,-0.780193197
9.1274,0.128679442,0.769686424,0.128679442,-0.496092973,-0.434541833,-1.078319175,-0.434541833,1.251411589,0.366453821,0.313353942
9.1279,-0.192424543,0.512978629,-0.192424543,-0.562120866,-0.211967642,0.46997241,-0.211967642,-1.330890891,-0.204096116,-0.566737828
9.1284,0.106693455,0.364589631,0.106693455,-0.107435785,-0.01572235,0.07557947,-0.01572235,-1.134278468,-0.344697861,0.482011935
9.1289,-0.450013453,-0.652177834,-0.450013453,0.105618975,-0.011108007,-0.733844717,-0.011108007,0.827764419,-0.299097295,1.199748612
9.1294,-0.699730838,-1.179374864,-0.699730838,0.272387726,0.250280951,0.681125743,0.250280951,0.426690835,-0.210067619,-0.423950041
9.1299,-0.177495786,0.473370067,-0.177495786,-0.453432775,0.257066749,0.125682607,0.257066749,0.550430036,0.384911193,0.102551454
9.1304,0.202780361,0.542985115,0.202780361,-0.143152159,-0.259468232,-0.661582944,-0.259468232,0.081266342,0.097193337,0.149940158
9.1309,0.119722188,0.633650866,0.119722188,-0.311410632,-0.278739899,0.028061507,-0.278739899,-1.328637842,-0.353655115,-1.176118776
9.1313,0.234537898,0.586834593,0.234537898,-0.295559259,-0.039879793,-0.100557063,-0.039879793,-0.541350951,-0.081680311,1.05781024
9.1318,-0.235853653,-0.985505267,-0.235853653,0.36508286,-0.102037707,-0.092826162,-0.102037707,0.882391635,0.02770676,1.095135231
9.1323,-0.328683376,-1.303752518,-0.328683376,0.481761274,0.306738794,0.352974813,0.306738794,0.884416917,0.059735729,-1.173312015
9.1328,-0.138138155,-0.244169644,-0.138138155,-0.146008484,0.114564981,0.478386536,0.114564981,-0.088875828,0.705472313,-0.303961029
9.1333,-0.162295597,-0.201618908,-0.162295597,-0.106715548,-1.003191746,-0.56645469,-1.003191746,-0.353566049,0.22639494,-0.619592329
9.1338,0.059464297,0.505204641,0.059464297,-0.418048817,-0.233139334,-0.89793557,-0.233139334,-0.511353382,-0.041779816,-1.281286123
9.1343,-0.107194914,0.496384273,-0.107194914,-0.519208276,0.17183712,1.253803373,0.17183712,-1.451866105,0.463626455,1.954422503
9.1348,-0.108823505,-1.118204719,-0.108823505,0.730070717,0.23616649,-0.284923068,0.23616649,1.623392518,0.53989883,0.846072165
9.1353,-0.195681726,-0.217049935,-0.195681726,0.040656048,-0.1682671,-0.353159355,-0.1682671,1.723671687,0.251366678,-1.648460872
9.1357,-0.020879557,0.104145644,-0.020879557,0.015429281,0.128950874,0.684092538,0.128950874,-1.099965633,0.376768234,-0.164090796
9.1362,-0.121580806,0.505807848,-0.121580806,-0.359340258,-0.545828928,-0.615357568,-0.545828928,-1.177720463,0.129493738,-0.20659229
9.1367,-0.079780288,1.176580527,-0.079780288,-0.87119493,-1.012420432,-1.110886214,-1.012420432,-0.189622843,-0.489371085,0.577915742
9.1372,-0.445670542,-0.142178367,-0.445670542,-0.260735487,0.200337474,0.281143902,0.200337474,-0.053762729,-0.37672683,2.10820959
9.1377,-0.189438791,-1.326218912,-0.189438791,0.757802924,0.473126573,0.891281937,0.473126573,0.559343739,-0.072994489,-0.028590739
9.1382,-0.276839876,-0.292937108,-0.276839876,-0.135715865,0.09339329,-0.472452833,0.09339329,1.538238329,0.042092653,-1.42027001
9.1387,-0.052908526,-0.541520069,-0.052908526,0.213180541,-0.482585286,0.162004304,-0.482585286,-0.627988705,0.266838299,-0.741729498
9.1392,0.099907656,0.648460221,0.099907656,-0.553699632,-0.81617514,-0.245856162,-0.81617514,-1.43222887,0.119450756,-0.477223095
9.1396,-0.071908762,0.71919551,-0.071908762,-0.753426926,-0.145466817,-0.896895345,-0.145466817,-0.205671204,-0.132166652,0.794928803
9.1401,-0.432641809,-1.226566603,-0.432641809,0.289113233,0.562699113,1.278836476,0.562699113,-0.28787673,-0.341983541,0.951141029
9.1406,-0.759174432,-1.074644535,-0.759174432,-0.098977616,1.129720435,0.520968048,1.129720435,1.699288275,-0.001607889,-0.983055507
9.1411,-0.065665827,-1.322082633,-0.065665827,0.841141131,0.71768675,0.145163741,0.71768675,1.333321634,0.290452878,-0.613621808
9.1416,-0.014636622,0.07922949,-0.014636622,-0.035264331,0.058650001,0.5119938,0.058650001,-1.172789609,0.198708882,-0.379386563
9.1421,0.474755165,1.596757502,0.474755165,-0.58739688,-0.254039593,-1.016755099,-0.254039593,-1.015039211,0.079821693,-0.04013785
9.1426,0.067878687,1.544961691,0.067878687,-0.910389373,-0.073808785,-0.312042776,-0.073808785,-0.745270395,0.194908835,1.745251137
9.1431,-0.192153111,-0.286763466,-0.192153111,0.155155284,0.775773185,0.661490729,0.775773185,0.37185432,-0.084394631,0.485760438
9.1436,-0.637572923,-0.919700274,-0.637572923,0.17004634,0.621871276,0.145520741,0.621871276,1.841778264,-0.274939852,-1.066390443
9.144,-0.522757213,-1.463079264,-0.522757213,0.60896623,0.56921348,0.012113444,0.56921348,0.726321791,-0.213596234,0.109069786
9.1445,0.005720773,-0.076995047,0.005720773,0.107545763,-0.199210341,0.45742816,-0.199210341,-1.666662976,-0.286882858,0.115428083
9.145,0.255438157,1.776568676,0.255438157,-1.063430528,-0.777903236,-1.040064752,-0.777903236,-0.755815405,-0.289868609,0.537094611
9.1455,0.397939926,0.796529149,0.397939926,-0.271428238,-0.460599299,-0.314135536,-0.460599299,-0.124856905,-0.300183023,0.954938773
9.146,0.322753278,-0.133998138,0.322753278,0.31250555,0.113750685,1.071684008,0.113750685,0.257564384,-0.38514122,-1.230444364
9.1465,-0.090366133,-1.189807888,-0.090366133,0.624706797,-0.270054077,-0.22974191,-0.270054077,1.72344392,0.213094775,-1.172339497
9.147,-0.160395574,-1.785025775,-0.160395574,1.046020892,-0.435084697,-0.30015713,-0.435084697,0.214430183,0.339310627,0.345557825
9.1475,0.536913079,0.357160333,0.536913079,0.20520253,-0.583829399,0.495922634,-0.583829399,-2.115247587,-0.286068562,-0.63948586
9.1479,0.649557334,1.712308632,0.649557334,-0.545696997,-0.88620458,-1.023076465,-0.88620458,-0.407417625,-0.286068562,0.347355137
9.1484,0.362653774,1.247291196,0.362653774,-0.414736958,-0.07869456,-0.426584457,-0.07869456,0.661617411,0.417754457,1.224867887
9.1489,0.070321575,0.796289097,0.070321575,-0.32747746,0.692986444,1.401927697,0.692986444,0.132126163,-0.117237895,-0.651974713
9.1494,-0.167724236,-1.184656006,-0.167724236,0.923962245,0.461997863,-0.3831166,0.461997863,1.47029596,-0.089008974,-0.849795934
9.1499,-0.292311496,-1.193901081,-0.292311496,0.808588875,0.122436507,-0.420152297,0.122436507,-0.041297087,0.552384699,1.077808408
9.1504,0.183237262,0.876072496,0.183237262,-0.251335469,0.153108316,0.603188897,0.153108316,-2.071596293,-0.321626146,0.55082681
9.1509,0.397668494,1.603442024,0.397668494,-0.65817095,-0.160395574,-0.830000886,-0.160395574,0.041837976,0.093936153,-0.141513608
9.1514,0.67425764,1.270416194,0.67425764,-0.19580334,0.124065099,-0.266537555,0.124065099,0.997069391,0.435668965,1.284136083
9.1519,0.91501777,0.278195573,0.91501777,0.678238268,1.024404842,1.290654415,1.024404842,0.114126391,0.063264344,-1.435645641
9.1523,-0.209524755,-1.065996511,-0.209524755,0.515815562,0.038564038,0.159505303,0.038564038,0.575324385,-0.047479887,-1.280744467
9.1528,0.179165782,-1.513865626,0.179165782,1.169390739,-0.539314561,-1.048491189,-0.539314561,0.362854434,0.452497746,1.2486638
9.1533,0.214723367,0.761229211,0.214723367,-0.458271291,0.032049671,0.653649034,0.032049671,-1.963923921,-0.151709752,-0.241972246
9.1538,-0.125652286,0.503536588,-0.125652286,-0.564989502,0.177537191,0.429446727,0.177537191,-0.609902751,-0.218210577,-0.518967502
9.1543,0.262223956,0.373391534,0.262223956,-0.012733837,-0.083851767,-0.542326398,-0.083851767,1.986841408,0.290995742,0.495411755
9.1548,0.058107137,0.560699713,0.058107137,-0.375283969,0.609385407,0.812569539,0.609385407,0.689072604,-0.168809964,-1.178851674
9.1553,-0.836261103,-1.573484666,-0.836261103,0.381309741,0.399568517,0.712849523,0.399568517,-0.712244137,-0.169895692,-0.394294401
9.1558,-0.213867666,-0.792472774,-0.213867666,0.398817043,-0.540128857,-1.131813815,-0.540128857,-0.137722679,0.21933771,1.802001865
9.1562,0.179708646,0.960367639,0.179708646,-0.458246667,-0.65114452,-0.446761126,-0.65114452,-0.820975319,0.152022589,0.102409885
9.1567,-0.184824448,0.197445811,-0.184824448,-0.208275138,-0.050465638,0.140467342,-0.050465638,-0.40399496,0.010063684,-0.292697056
9.1572,0.4223688,1.125812631,0.4223688,-0.403982648,0.034492559,-0.383953704,0.034492559,1.129765386,0.501355495,0.084504476
9.1577,0.173737144,0.566848734,0.173737144,-0.234800794,0.029335352,0.134213682,0.029335352,0.583764087,0.179708646,-0.614366584
9.1582,-0.266525462,-1.993901693,-0.266525462,1.178513743,-0.532257331,0.019105725,-0.532257331,-0.449092884,-0.346597884,0.330176039
9.1587,0.043992677,-0.092783075,0.043992677,0.045882385,-0.481499558,-0.936700872,-0.481499558,-0.400461489,-0.642458698,0.933949621
9.1592,0.365639525,0.222503535,0.365639525,0.188686323,-0.575143577,0.406063211,-0.575143577,-1.184313403,-0.551528999,-0.013664435
9.1597,-0.044222704,0.229489661,-0.044222704,-0.206711546,-0.001607889,-0.075634753,-0.001607889,0.591865216,0.125422258,0.029994232
9.1602,0.549941812,1.364270327,0.549941812,-0.479182791,0.206308976,0.327960176,0.206308976,1.098462772,0.15500834,-0.703893628
9.1606,-0.181024401,-0.018133094,-0.181024401,-0.111104685,-0.229067855,0.76292804,-0.229067855,0.099678557,0.059464297,-1.712819398
9.1611,-0.334112015,-1.727579512,-0.334112015,0.990267151,-0.695659359,-0.906405093,-0.695659359,0.11679804,0.321667551,0.455144589
